mode,model,run_id,latency_ms,throughput_fps
end-to-end,resnet18,0,9.854583004198503,101.47562809851561
end-to-end,resnet18,1,10.498957999516279,95.24754742766599
end-to-end,resnet18,2,8.512666994647589,117.47199798004063
end-to-end,resnet18,3,7.508124996093102,133.18904527033794
end-to-end,resnet18,4,8.268457997473888,120.94153472213463
end-to-end,resnet18,5,7.384208001894876,135.42413753017087
end-to-end,resnet18,6,7.389417005470023,135.32867332561543
end-to-end,resnet18,7,7.980624999618158,125.30346934580264
end-to-end,resnet18,8,7.263584004249424,137.67308251890097
end-to-end,resnet18,9,7.398624999041203,135.16024938817566
end-to-end,resnet18,10,7.314333000977058,136.71786612209462
end-to-end,resnet18,11,7.314082999073435,136.72253926113257
end-to-end,resnet18,12,7.6560839952435344,130.61507692722103
end-to-end,resnet18,13,7.810958006302826,128.02526901221066
end-to-end,resnet18,14,7.485458998417016,133.5923421945768
end-to-end,resnet18,15,7.366375000856351,135.75198111469328
end-to-end,resnet18,16,7.430083998769987,134.5879804542647
end-to-end,resnet18,17,7.407208999211434,135.00361608622887
end-to-end,resnet18,18,7.5806249951710925,131.91524453946826
end-to-end,resnet18,19,7.069541999953799,141.45187906183105
end-to-end,resnet18,20,7.536084005550947,132.69491147702408
end-to-end,resnet18,21,7.507458001782652,133.20087834824372
end-to-end,resnet18,22,7.3639580004964955,135.79653766800104
end-to-end,resnet18,23,7.5039170042146,133.2637340522752
end-to-end,resnet18,24,7.181332999607548,139.24991363785094
end-to-end,resnet18,25,7.715084000665229,129.61621674032008
end-to-end,resnet18,26,7.399708003504202,135.14046764094482
end-to-end,resnet18,27,7.418833993142471,134.7920712236371
end-to-end,resnet18,28,8.311332996527199,120.3176434415321
end-to-end,resnet18,29,10.041209003247786,99.58960118015213
end-to-end,resnet18,30,10.15920899953926,98.43286027931427
end-to-end,resnet18,31,10.062333996756934,99.38052148957664
end-to-end,resnet18,32,7.804667002346832,128.12846463523735
end-to-end,resnet18,33,7.375500004854985,135.58402811222854
end-to-end,resnet18,34,11.290666996501386,88.56872674660121
end-to-end,resnet18,35,12.04633300221758,83.01281392569112
end-to-end,resnet18,36,13.667999999597669,73.16359379788089
end-to-end,resnet18,37,11.168999997607898,89.53353032627571
end-to-end,resnet18,38,11.290290996839758,88.57167634385225
end-to-end,resnet18,39,7.743957998172846,129.13293179481937
end-to-end,resnet18,40,7.428917000652291,134.6091226907227
end-to-end,resnet18,41,7.4395000046934,134.4176355089891
end-to-end,resnet18,42,7.6509170030476525,130.70328688726616
end-to-end,resnet18,43,7.123374998627696,140.38289437136862
end-to-end,resnet18,44,7.419458997901529,134.78071652971374
end-to-end,resnet18,45,7.844917003239971,127.47107452978756
end-to-end,resnet18,46,8.966583001893014,111.52520417073943
end-to-end,resnet18,47,9.346708000521176,106.98954112445148
end-to-end,resnet18,48,7.622332996106707,131.19342864065038
end-to-end,resnet18,49,7.389541999145877,135.32638424892713
